condition,rep,seed,t,fitness,mi,inherit_prob,overlay_kind,overlay_strength,overlay_error,overlay_corr
AR_s0.5,12,3109737647,140,33.0234375,0.30189221427644664,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,141,32.71953125,0.30376733692643665,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,142,33.41171875,0.29848481962806955,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,143,32.17265625,0.2945142427979867,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,144,32.39453125,0.3022403244159086,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,145,32.828125,0.29786927564490423,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,146,32.9328125,0.3045681053843905,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,147,33.93203125,0.3204112987729937,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,148,33.759375,0.2975377680157025,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,149,33.56640625,0.3093587934522276,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,150,33.58515625,0.3072034150298913,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,151,33.73515625,0.3096790763991729,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,152,33.27734375,0.3201831724679147,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,153,33.84765625,0.30418221801663337,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,154,33.56015625,0.29828919295208545,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,155,33.14609375,0.29464434527299643,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,156,33.33828125,0.28834986435022514,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,157,33.35,0.2878062660133216,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,158,33.1671875,0.297069477605726,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,159,34.071875,0.3027040807073822,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,160,33.83046875,0.30638453499060947,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,161,33.3234375,0.30658877841292753,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,162,32.77265625,0.310156501302296,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,163,33.01640625,0.3033563926951932,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,164,32.7828125,0.306062558118401,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,165,33.6015625,0.3033056276826479,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,166,33.01328125,0.3124702182113237,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,167,34.02421875,0.32840188902982337,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,168,33.459375,0.32029062436424893,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,169,33.56953125,0.3136017888990721,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,170,33.71875,0.3073622099641181,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,171,32.94375,0.3094994849921552,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,172,33.78203125,0.29573801617968454,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,173,33.3921875,0.29647324328345787,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,174,34.33515625,0.2967753384213828,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,175,32.8125,0.30098028613444266,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,176,33.13203125,0.29553732377859276,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,177,33.08515625,0.31785842746552745,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,178,32.9625,0.2994185899362053,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,179,32.1015625,0.3096260449692352,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,180,32.89765625,0.29700353905926286,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,181,33.4765625,0.30548298842483895,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,182,33.653125,0.3103854921860703,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,183,33.2203125,0.298548167364717,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,184,33.80390625,0.3016936255510465,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,185,33.65390625,0.2974351274273218,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,186,33.82890625,0.30139762621371613,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,187,33.52890625,0.3019423275686588,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,188,32.6796875,0.3072966783365587,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,189,33.13828125,0.3194291435890496,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,190,33.11953125,0.31427985090272087,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,191,33.20703125,0.30570595614415313,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,192,33.5546875,0.30415812981764356,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,193,32.98515625,0.3206781204439761,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,194,33.2390625,0.31206931283219536,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,195,33.24375,0.3080035714153253,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,196,32.29140625,0.3138089647023298,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,197,32.853125,0.3098403876593878,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,198,32.82890625,0.3176999375301504,0.8,AR,0.5,0.0,0.0
AR_s0.5,12,3109737647,199,32.7078125,0.32107727299992794,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,0,32.9734375,0.2597682393725881,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,1,33.29140625,0.2757437648674369,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,2,32.7046875,0.2864664480855018,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,3,33.1375,0.2927654255657596,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,4,33.0265625,0.303903143713171,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,5,33.86015625,0.30116218233193937,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,6,32.90234375,0.31592754522895294,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,7,32.69453125,0.30666084491732726,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,8,33.45625,0.3140821411076016,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,9,32.9421875,0.3099856314652952,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,10,32.86875,0.31010102677488705,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,11,32.0453125,0.3044101035267978,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,12,32.88125,0.3103031903197194,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,13,33.028125,0.3162453617894594,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,14,33.65390625,0.307147515080776,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,15,33.3078125,0.30865819529159044,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,16,33.49453125,0.2995092674432631,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,17,32.93984375,0.30031286101918253,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,18,33.4671875,0.30215751356850995,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,19,32.978125,0.2993789389502084,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,20,32.9875,0.3094383862738559,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,21,33.565625,0.31786925161481017,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,22,33.5765625,0.30497410198323444,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,23,34.2203125,0.3179427971424355,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,24,33.65,0.31878023100435005,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,25,33.921875,0.3061862852461398,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,26,33.26875,0.3330835734648255,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,27,33.2609375,0.32967082921365365,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,28,33.51484375,0.32801333820162926,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,29,34.05703125,0.3247489604370827,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,30,33.8234375,0.3222661880206031,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,31,33.09375,0.3193559943886659,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,32,33.77265625,0.3170949640107864,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,33,33.0328125,0.3214164099616122,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,34,33.278125,0.32949342464768794,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,35,33.7015625,0.33112395899936076,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,36,33.51484375,0.31126246412233183,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,37,33.184375,0.3219086399505361,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,38,33.2734375,0.32415489215179905,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,39,33.1453125,0.32400080451853785,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,40,33.06796875,0.317755139146194,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,41,33.62890625,0.3082930004964225,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,42,33.9234375,0.31548098737162356,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,43,33.0984375,0.3103697535673475,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,44,33.48203125,0.32296863958164784,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,45,33.003125,0.30573988370152927,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,46,33.2671875,0.3110051792830365,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,47,33.49296875,0.3019766971495785,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,48,32.9234375,0.3096695247752751,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,49,32.54765625,0.31636290440773573,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,50,33.2578125,0.3038699843734844,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,51,33.2765625,0.30005382652567925,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,52,33.4390625,0.3024027115530181,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,53,33.34921875,0.2986856766535934,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,54,32.890625,0.3102806842906325,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,55,32.653125,0.3024028907409458,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,56,33.121875,0.306595800909297,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,57,33.58203125,0.30580681336840765,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,58,33.40859375,0.31100578858299954,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,59,33.865625,0.31338317782890096,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,60,32.8984375,0.3166329770595139,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,61,33.57265625,0.30555245281318183,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,62,33.8140625,0.3100558089061395,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,63,32.884375,0.31638815598821785,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,64,31.8671875,0.31448324037427444,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,65,32.7046875,0.31269368460080593,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,66,33.371875,0.29405777782586484,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,67,33.7078125,0.2898472507845795,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,68,33.39765625,0.30284684044441973,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,69,34.1546875,0.293060210929414,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,70,32.4546875,0.2859696869703139,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,71,32.73203125,0.291737348376411,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,72,33.13046875,0.29902204143850325,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,73,32.90390625,0.30099309300317423,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,74,32.39609375,0.32140479567979285,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,75,32.84921875,0.3134422335062441,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,76,33.12109375,0.309460670947316,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,77,33.0421875,0.30727107259465886,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,78,32.82421875,0.31444366025482307,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,79,32.853125,0.3110108272783344,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,80,33.25625,0.31544325440265536,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,81,33.66796875,0.32030318563044013,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,82,33.1515625,0.31696191813720026,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,83,32.928125,0.3094681558018363,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,84,33.1390625,0.31018445983810844,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,85,33.0453125,0.3072504720085816,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,86,33.1390625,0.32021764692765087,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,87,33.25625,0.3231090594008932,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,88,33.49921875,0.3168631540072758,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,89,33.0796875,0.3134628850821044,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,90,33.22578125,0.3134934990622479,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,91,32.9328125,0.3020521168657041,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,92,33.86875,0.3089545640843899,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,93,34.27578125,0.3017979509956239,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,94,33.1203125,0.3077347180912525,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,95,33.38203125,0.32530834130139796,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,96,33.325,0.3227674235969906,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,97,33.83828125,0.31806208893137544,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,98,34.08984375,0.3143180686523239,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,99,33.38203125,0.30117815664161507,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,100,32.8859375,0.29916269757437597,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,101,33.5515625,0.3065768794769381,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,102,33.30859375,0.2980959079955245,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,103,33.63125,0.3015726702526923,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,104,33.67890625,0.31358289545805007,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,105,33.3171875,0.3020475090189402,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,106,32.784375,0.3124058588486519,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,107,33.14609375,0.3195810060152804,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,108,33.0140625,0.29904918463058416,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,109,33.55703125,0.3037030800721333,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,110,33.4796875,0.30165469226761055,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,111,33.1578125,0.30609779066700904,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,112,32.7515625,0.3130973391025189,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,113,32.98515625,0.31895689775901614,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,114,33.675,0.3296994450719873,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,115,33.315625,0.314616390317767,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,116,33.44375,0.3189243386683207,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,117,33.00234375,0.32005723513154444,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,118,33.496875,0.3208634071472693,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,119,32.68046875,0.32675234660207275,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,120,33.0078125,0.317005935638513,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,121,33.05,0.31858446909636606,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,122,32.48828125,0.3263750089699557,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,123,33.58203125,0.313489156777902,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,124,32.8734375,0.3236930429192737,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,125,32.24296875,0.32680071024172774,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,126,33.3703125,0.321355617371737,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,127,33.36328125,0.3398033571433576,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,128,33.5875,0.3420325494098611,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,129,33.24765625,0.3348034254322202,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,130,32.31953125,0.3329562238286669,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,131,32.13828125,0.3246196902100925,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,132,33.18671875,0.3246888829415287,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,133,33.27890625,0.30627767105361187,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,134,33.1734375,0.3071896062135512,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,135,32.1203125,0.31165132244903593,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,136,32.61640625,0.31354690009171426,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,137,32.80625,0.31123661045701034,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,138,32.6140625,0.3063955902808142,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,139,32.184375,0.3077296282173964,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,140,33.471875,0.3105822899047831,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,141,32.95390625,0.3109719341524392,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,142,33.45390625,0.31490987184908353,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,143,32.80546875,0.3068677869028098,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,144,32.59765625,0.30814119624198455,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,145,33.37578125,0.30123782174414465,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,146,33.51953125,0.29662830799473117,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,147,33.69609375,0.2997198091715183,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,148,33.77890625,0.30574653448723543,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,149,33.10859375,0.3152627158268025,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,150,33.16484375,0.3150768918670299,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,151,32.93515625,0.3007002328289061,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,152,33.5765625,0.29863298970383667,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,153,33.93359375,0.3046324467339874,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,154,33.17890625,0.3025395672552381,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,155,32.47890625,0.30631267850763866,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,156,32.8390625,0.29348389933155183,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,157,32.68515625,0.30973872171259076,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,158,32.71171875,0.3168262971858184,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,159,33.66015625,0.3144040534594335,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,160,33.37421875,0.3093825249551787,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,161,32.95390625,0.3087503620077352,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,162,34.26015625,0.3108260508619617,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,163,33.25859375,0.3012530961362009,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,164,32.9375,0.31638879018668553,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,165,33.29453125,0.30504890829490683,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,166,32.44453125,0.30014974926981025,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,167,32.97890625,0.3134336916611123,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,168,32.78125,0.3042209241836656,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,169,32.9046875,0.3116494219189989,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,170,32.69921875,0.30921563845029953,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,171,33.38828125,0.31705196113464806,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,172,33.38984375,0.29781681100367946,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,173,32.8015625,0.30554105977282775,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,174,32.7546875,0.30129173574623613,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,175,32.3265625,0.31113790210484227,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,176,32.990625,0.3099326887314673,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,177,32.78828125,0.30659375936442007,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,178,32.3140625,0.3128463890712321,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,179,32.42265625,0.3137644539172661,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,180,32.5640625,0.31433566848145644,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,181,33.478125,0.31014926165457646,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,182,33.88359375,0.30295202990983294,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,183,33.3609375,0.29733017850528776,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,184,33.77421875,0.2991470181195824,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,185,33.38125,0.29875133491298883,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,186,33.60625,0.30429385681399124,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,187,33.87734375,0.30696156885527587,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,188,33.17109375,0.3008166173183502,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,189,33.371875,0.29304886067744174,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,190,33.20546875,0.3034322783448336,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,191,33.6453125,0.31696091475504357,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,192,33.26484375,0.2991345656046445,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,193,33.3875,0.30584245629361395,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,194,32.69375,0.3058563059587608,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,195,33.77890625,0.31889797053728447,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,196,33.47578125,0.30977459249594186,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,197,32.23125,0.3122212220795976,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,198,32.80703125,0.3246433049418251,0.8,AR,0.5,0.0,0.0
AR_s0.5,13,3109737648,199,32.63515625,0.31426868767493665,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,0,32.47265625,0.2571047844716722,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,1,32.953125,0.2725134975967459,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,2,33.7375,0.28736390278127094,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,3,32.83125,0.2914560112395882,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,4,32.325,0.30204104302162293,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,5,33.18671875,0.3086563916440295,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,6,33.3484375,0.3157252535320728,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,7,32.7640625,0.31033429146490654,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,8,33.48359375,0.2976320727166557,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,9,32.59140625,0.2995273191433653,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,10,32.815625,0.3097913971260926,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,11,32.878125,0.30062525161754505,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,12,32.94765625,0.3098168963239042,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,13,33.23125,0.3209907713671684,0.8,AR,0.5,0.0,0.0
AR_s0.5,14,3109737649,14,33.3984375,0.3051392489521463,0.8,AR,0.5,0.0,0.0
