condition,rep,seed,inherit_prob,overlay_kind,overlay_strength,overlay_error,overlay_corr,mi_thr,stab_window,t_cross,t_stab,dwell,n_innov,fitness_final,mi_final,delta_fitness,delta_mi,t_fit,lag_fit_minus_stab
baseline__p0.60,13,2268968309,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.10390625,0.2692425342316894,0.11171875000000142,0.016268466763407985,,
baseline__p0.60,14,2268968310,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.08359375,0.2707780755204958,-0.004687500000002842,0.005082897470044201,,
baseline__p0.60,15,2268968311,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.37890625,0.2773131009694495,-0.8921874999999986,0.01599520147377731,,
baseline__p0.60,16,2268968312,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.29765625,0.2699251162903684,0.42890625000000426,0.007579137550466686,,
baseline__p0.60,17,2268968313,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.990625,0.280734592960675,-0.5296875000000014,0.022453935687762883,,
baseline__p0.60,18,2268968314,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.29140625,0.27576687709359654,-0.8140624999999986,0.010709068179428571,,
baseline__p0.60,19,2268968315,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.81875,0.27098946076589997,-0.001562499999998579,0.01450500928776749,,
baseline__p0.60,20,2268968316,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.9953125,0.2738817799846091,1.16015625,0.01410671728935714,,
baseline__p0.60,21,2268968317,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.9578125,0.2752299085045687,0.5640625000000057,0.01803825520427743,,
baseline__p0.60,22,2268968318,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.00546875,0.27897697149994555,0.25078124999999574,0.026518232473238923,,
baseline__p0.60,23,2268968319,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.40625,0.2660813779958725,-0.003124999999997158,0.0023752460516108798,,
baseline__p0.60,24,2268968320,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.2671875,0.27693913300189416,0.22343749999999574,0.016623225139212272,,
